ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031243|ERS1031243|SC|contig000002|+|463470|464477	96.119	335	13	0	1	335	1	335	0.0	509
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003589|ERS1003589|SC|contig000002|-|2357365|2359578	39.548	177	100	2	27	201	565	736	3.01e-30	115
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003589|ERS1003589|SC|contig000002|-|2357365|2359578	29.577	213	141	4	27	234	497	705	9.14e-24	96.7
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003589|ERS1003589|SC|contig000002|-|2357365|2359578	34.054	185	117	2	22	201	356	540	4.21e-23	94.7
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003589|ERS1003589|SC|contig000002|-|2357365|2359578	30.808	198	132	2	27	219	429	626	6.54e-21	88.2
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003589|ERS1003589|SC|contig000002|-|2357365|2359578	39.167	120	72	1	87	205	357	476	7.74e-17	75.9
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1022033|ERS1022033|SC|contig000001|-|2006970|2008316	34.211	152	87	7	168	311	4	150	1.56e-11	59.3
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1003587|ERS1003587|SC|contig000006|-|1658701|1660047	34.211	152	87	7	168	311	4	150	2.14e-11	58.9
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031243|ERS1031243|SC|contig000002|-|100789|102165	29.670	91	60	3	65	152	338	427	3.61e-05	39.3
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031243|ERS1031243|SC|contig000002|-|100789|102165	35.593	59	36	2	145	202	351	408	2.66e-04	36.6
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031243|ERS1031243|SC|contig000002|-|100789|102165	38.636	44	26	1	29	71	365	408	0.007	32.3
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031245|ERS1031245|SC|contig000001|-|2571835|2573433	29.670	91	60	3	65	152	412	501	2.86e-04	36.6
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031245|ERS1031245|SC|contig000001|-|2571835|2573433	35.593	59	36	2	145	202	425	482	0.001	34.7
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1018578|ERS1018578|SC|contig000003|-|68457|69746	32.353	68	44	2	136	202	313	379	3.65e-04	36.2
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1018578|ERS1018578|SC|contig000003|-|68457|69746	30.380	79	51	3	77	152	321	398	7.58e-04	35.0
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031244|ERS1031244|SC|contig000001|-|72825|74372	29.114	79	52	3	77	152	407	484	0.005	32.7
ERS1018578|ERS1018578|SC|contig000003|+|436559|437566	ERS1031244|ERS1031244|SC|contig000001|-|72825|74372	33.898	59	37	2	145	202	408	465	0.005	32.7
ERS1018578|ERS1018578|SC|contig000003|-|1810234|1811598	ERS1018578|ERS1018578|SC|contig000003|-|1810234|1811598	100.000	454	0	0	1	454	1	454	0.0	874
ERS1018578|ERS1018578|SC|contig000003|-|1810234|1811598	ERS1031245|ERS1031245|SC|contig000001|-|1472397|1473761	96.916	454	14	0	1	454	1	454	0.0	842
ERS1018578|ERS1018578|SC|contig000003|-|1810234|1811598	ERS1031243|ERS1031243|SC|contig000002|-|1762202|1763683	67.460	504	103	6	1	454	1	493	0.0	567
ERS1018578|ERS1018578|SC|contig000003|-|1810234|1811598	ERS1031244|ERS1031244|SC|contig000001|-|1823152|1824516	68.922	473	109	4	1	454	1	454	0.0	555
ERS1018581|ERS1018581|SC|contig000001|+|425581|427008	ERS1018581|ERS1018581|SC|contig000001|+|425581|427008	100.000	475	0	0	1	475	1	475	0.0	924
ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	100.000	277	0	0	1	277	1	277	0.0	535
ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	34.783	184	78	10	36	217	29	172	4.12e-11	55.8
ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	40.594	101	44	6	148	243	28	117	1.22e-07	45.4
ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	100.000	203	0	0	1	203	1	203	2.30e-140	385
ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	34.783	184	78	10	29	172	36	217	3.02e-11	55.8
ERS1018581|ERS1018581|SC|contig000003|-|3731757|3732368	ERS1018581|ERS1018581|SC|contig000003|+|1971197|1972030	40.594	101	44	6	28	117	148	243	8.96e-08	45.4
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	100.000	200	0	0	1	200	1	200	4.85e-147	401
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	37.766	188	91	6	27	189	77	263	2.03e-22	86.7
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	37.500	176	86	5	36	188	16	190	6.34e-20	79.7
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	42.105	152	64	5	61	188	1	152	2.95e-18	73.2
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	42.727	110	51	2	33	130	46	155	5.78e-15	64.7
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	31.210	157	94	6	36	187	2325	2472	5.92e-10	52.8
ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	30.303	165	101	5	36	195	2384	2539	6.88e-10	52.4
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	100.000	175	0	0	1	175	1	175	9.01e-131	358
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	42.105	152	64	5	1	152	61	188	3.06e-18	73.2
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	42.727	110	51	2	46	155	33	130	4.33e-15	64.7
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	51.376	109	42	3	50	153	17	119	1.44e-17	72.8
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	51.376	109	42	3	50	153	89	191	2.51e-17	72.0
ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	51.852	108	41	3	50	152	161	262	3.11e-17	71.6
ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	100.000	4537	0	0	1	4537	1	4537	0.0	9221
ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	31.210	157	94	6	2325	2472	36	187	8.82e-09	53.1
ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	30.303	165	101	5	2384	2539	36	195	1.17e-08	52.8
ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	29.675	246	134	10	2325	2531	16	261	8.16e-06	45.1
ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	29.730	185	104	6	2384	2542	16	200	0.003	37.4
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	100.000	274	0	0	1	274	1	274	0.0	541
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	37.766	188	91	6	77	263	27	189	2.26e-22	86.7
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|+|335457|336059	37.500	176	86	5	16	190	36	188	6.73e-20	80.1
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	51.376	109	42	3	17	119	50	153	2.25e-17	72.8
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	51.376	109	42	3	89	191	50	153	3.93e-17	72.0
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|+|2263126|2263653	51.852	108	41	3	161	262	50	152	4.86e-17	71.6
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	29.675	246	134	10	16	261	2325	2531	5.20e-07	45.1
ERS1018582|ERS1018582|SC|contig000001|-|4800048|4800872	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	29.730	185	104	6	16	200	2384	2542	1.75e-04	37.0
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	100.000	1865	0	0	1	1865	1	1865	0.0	3626
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	35.584	548	295	17	37	542	30	561	2.22e-60	224
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	30.293	581	334	35	1025	1593	987	1508	4.16e-16	79.0
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	27.684	531	283	28	979	1484	1173	1627	1.87e-08	53.9
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	35.584	548	295	17	37	542	30	561	2.74e-60	224
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	29.968	624	352	39	1025	1628	987	1545	1.71e-13	70.5
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	28.893	533	275	29	979	1484	1577	2032	1.63e-09	57.4
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022026|ERS1022026|SC|contig000001|+|2312063|2318530	35.584	548	295	17	37	542	30	561	3.33e-60	223
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022026|ERS1022026|SC|contig000001|+|2312063|2318530	29.135	532	276	30	979	1484	1496	1952	4.44e-10	59.3
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	35.584	548	295	17	37	542	30	561	3.95e-60	223
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	31.194	561	312	37	1025	1569	987	1489	8.07e-13	68.2
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	29.435	513	259	29	998	1484	1517	1952	1.42e-09	57.4
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	37.632	473	259	13	37	487	30	488	5.53e-60	223
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	31.520	625	342	41	1025	1628	987	1546	1.70e-15	77.0
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	31.313	594	338	39	1024	1607	1472	2005	2.67e-14	73.2
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	28.893	533	276	29	979	1484	1578	2034	1.22e-10	60.8
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	37.844	473	258	13	37	487	30	488	6.34e-60	223
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	29.734	602	339	36	1025	1607	987	1523	3.06e-14	72.8
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	30.344	524	281	29	979	1484	1495	1952	7.65e-11	61.6
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018585|ERS1018585|SC|contig000007|+|70191|76181	35.584	548	295	17	37	542	30	561	6.46e-60	223
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018585|ERS1018585|SC|contig000007|+|70191|76181	30.691	593	335	38	979	1548	1335	1874	9.87e-12	64.7
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	37.844	473	258	13	37	487	30	488	7.00e-60	222
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	30.237	506	264	30	998	1484	1274	1709	1.75e-08	53.9
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	30.864	405	233	26	1197	1593	903	1268	2.38e-07	50.1
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	37.844	473	258	13	37	487	30	488	7.07e-60	222
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	30.691	593	345	36	1025	1607	987	1523	1.15e-14	74.3
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	29.085	667	371	41	960	1607	1338	1921	2.31e-12	66.6
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	28.733	529	281	28	979	1484	1495	1950	1.66e-09	57.4
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|1964973|1973093	31.769	554	299	36	1025	1569	1982	2465	7.19e-22	98.2
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|1964973|1973093	28.080	698	392	34	913	1569	1530	2158	3.56e-13	69.3
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|1964973|1973093	34.074	135	74	8	1020	1153	2291	2411	0.001	38.1
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|1839889|1846458	31.115	556	305	37	1020	1569	1389	1872	1.75e-19	90.1
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|1839889|1846458	30.380	395	219	24	1200	1589	1008	1351	1.41e-12	67.4
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018586|ERS1018586|SC|contig000007|+|88813|93849	31.520	625	342	41	1025	1628	428	987	4.46e-15	75.5
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018586|ERS1018586|SC|contig000007|+|88813|93849	31.313	594	338	39	1024	1607	913	1446	5.87e-14	72.0
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1018586|ERS1018586|SC|contig000007|+|88813|93849	28.893	533	276	29	979	1484	1019	1475	3.05e-10	59.7
ERS1018582|ERS1018582|SC|contig000001|-|5077593|5083190	ERS1003585|ERS1003585|SC|contig000002|+|3528405|3540032	26.386	523	274	26	1085	1571	3191	3638	2.70e-04	40.0
ERS1018582|ERS1018582|SC|contig000001|-|5267954|5268568	ERS1018582|ERS1018582|SC|contig000001|-|5267954|5268568	100.000	204	0	0	1	204	1	204	1.52e-152	416
ERS1018582|ERS1018582|SC|contig000001|-|5267954|5268568	ERS1018582|ERS1018582|SC|contig000001|-|4414192|4427805	26.241	141	84	4	39	163	2323	2459	0.002	33.1
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	100.000	2714	0	0	1	2714	1	2714	0.0	4991
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1031246|ERS1031246|SC|contig000008|-|5317571|5325715	99.079	2714	25	0	1	2714	1	2714	0.0	4955
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022027|ERS1022027|SC|contig000002|+|3638036|3646180	98.968	2714	28	0	1	2714	1	2714	0.0	4948
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022026|ERS1022026|SC|contig000003|-|1084852|1092996	98.821	2714	32	0	1	2714	1	2714	0.0	4948
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018585|ERS1018585|SC|contig000002|-|494233|502377	99.005	2714	27	0	1	2714	1	2714	0.0	4948
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018586|ERS1018586|SC|contig000004|-|285809|293572	98.395	2492	37	1	1	2492	1	2489	0.0	4492
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018586|ERS1018586|SC|contig000004|-|285809|293572	65.882	2081	646	23	430	2498	176	2204	0.0	2258
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018586|ERS1018586|SC|contig000004|-|285809|293572	33.229	641	341	25	1908	2533	178	746	7.44e-35	141
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018592|ERS1018592|SC|contig000001|-|2162491|2169405	81.911	2156	362	9	573	2714	163	2304	0.0	3162
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018592|ERS1018592|SC|contig000001|-|2162491|2169405	81.517	2083	323	18	1	2027	1	2077	0.0	2893
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022025|ERS1022025|SC|contig000001|-|2345855|2352523	80.673	2049	380	8	678	2714	178	2222	0.0	2954
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022025|ERS1022025|SC|contig000001|-|2345855|2352523	85.616	1738	246	4	1	1735	1	1737	0.0	2644
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018587|ERS1018587|SC|contig000014|+|221933|228601	80.527	2049	383	8	678	2714	178	2222	0.0	2945
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018587|ERS1018587|SC|contig000014|+|221933|228601	84.868	1738	259	4	1	1735	1	1737	0.0	2613
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022024|ERS1022024|SC|contig000014|-|151900|158049	85.387	1875	270	3	842	2714	177	2049	0.0	2920
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022024|ERS1022024|SC|contig000014|-|151900|158049	73.515	1684	382	20	573	2204	162	1833	0.0	2088
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022024|ERS1022024|SC|contig000014|-|151900|158049	79.573	1405	283	4	334	1735	161	1564	0.0	1994
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1022024|ERS1022024|SC|contig000014|-|151900|158049	69.158	1579	466	12	1	1572	1	1565	0.0	1839
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	31.457	604	372	28	500	1065	412	1011	2.95e-29	122
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	30.421	618	371	26	582	1140	412	1029	2.03e-28	119
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	33.392	569	326	32	294	821	457	1013	3.75e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	31.023	606	368	30	423	986	417	1014	4.78e-26	111
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	30.213	609	373	27	746	1311	412	1011	1.38e-25	110
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	30.809	581	328	29	380	894	457	1029	9.28e-25	107
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	33.741	572	324	34	208	740	459	1014	8.54e-24	104
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	30.229	612	373	33	1238	1805	412	1013	9.88e-17	81.3
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	27.890	545	364	25	1730	2247	412	954	2.04e-13	70.5
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1018578|ERS1018578|SC|contig000002|+|19969|23097	29.402	619	376	33	1402	1960	412	1029	4.59e-12	66.2
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1031242|ERS1031242|SC|contig000001|-|2508946|2525751	31.049	934	334	52	712	1340	3571	4499	1.66e-24	107
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1031242|ERS1031242|SC|contig000001|-|2508946|2525751	27.485	1197	559	61	1753	2657	3657	4836	2.55e-11	63.9
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1031242|ERS1031242|SC|contig000001|-|2508946|2525751	29.412	153	95	3	2557	2708	5391	5531	0.003	37.0
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1031242|ERS1031242|SC|contig000001|-|2528727|2539436	27.547	1129	497	55	157	1065	479	1506	5.84e-19	89.4
ERS1018584|ERS1018584|SC|contig000002|-|3642035|3650179	ERS1003589|ERS1003589|SC|contig000002|-|2621097|2626220	43.529	85	42	5	583	664	1560	1641	7.82e-05	42.4
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	100.000	1830	0	0	1	1830	1	1830	0.0	3570
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	95.799	1714	69	3	1	1711	1	1714	0.0	3087
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	85.375	1012	130	7	825	1830	1156	2155	0.0	1631
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1031246|ERS1031246|SC|contig000008|-|709415|715882	47.024	168	74	3	1558	1713	825	989	3.08e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	95.213	1713	80	2	1	1711	1	1713	0.0	3072
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	83.622	1038	148	8	798	1830	892	1912	0.0	1637
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018587|ERS1018587|SC|contig000009|-|46030|51768	47.024	168	74	3	1558	1713	825	989	2.18e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	95.335	1715	76	4	1	1711	1	1715	0.0	3071
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	87.129	1010	115	4	825	1830	1237	2235	0.0	1669
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022027|ERS1022027|SC|contig000001|-|830572|837279	47.024	168	74	3	1558	1713	825	989	2.42e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022026|ERS1022026|SC|contig000001|+|2312063|2318530	94.807	1714	86	3	1	1711	1	1714	0.0	3058
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022026|ERS1022026|SC|contig000001|+|2312063|2318530	87.043	1011	115	5	825	1830	1156	2155	0.0	1672
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022026|ERS1022026|SC|contig000001|+|2312063|2318530	47.024	168	74	3	1558	1713	825	989	2.20e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	94.749	1714	86	4	1	1711	1	1713	0.0	3046
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	86.706	1008	122	5	825	1830	1156	2153	0.0	1646
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022024|ERS1022024|SC|contig000048|-|85321|91782	47.024	168	74	3	1558	1713	825	989	2.35e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018585|ERS1018585|SC|contig000007|+|70191|76181	94.580	1716	88	5	1	1711	1	1716	0.0	3045
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018585|ERS1018585|SC|contig000007|+|70191|76181	85.108	1014	132	8	825	1830	994	1996	0.0	1619
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018585|ERS1018585|SC|contig000007|+|70191|76181	47.024	168	74	3	1558	1713	825	989	1.58e-27	116
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	93.994	1715	99	4	1	1711	1	1715	0.0	3028
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	87.747	1012	107	6	825	1830	1237	2237	0.0	1677
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018592|ERS1018592|SC|contig000003|-|163498|170211	47.024	168	74	3	1558	1713	825	989	2.46e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	93.994	1715	98	5	1	1711	1	1714	0.0	3018
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	85.079	1012	133	7	825	1830	1156	2155	0.0	1619
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1022025|ERS1022025|SC|contig000001|-|4260104|4266571	47.024	168	74	3	1558	1713	825	989	2.35e-27	115
ERS1018584|ERS1018584|SC|contig000002|-|4672861|4678353	ERS1018586|ERS1018586|SC|contig000007|+|88813|93849	91.349	1156	96	4	560	1711	1	1156	0.0	1988
